PREMIUM(Rs),MODE,AGE,GENDER,M/ STATUS,DESIGNATION TYPE,TERM,PLAN TYPE,PAYMENT METHOD,AGENT EXPERIENCE
28240,M,41,M,DIVORCED,MIDDLE,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
500050,Y,54,M,MARRIED,MIDDLE,21,INVESTMENT,CHEQUE,BELOW 5 YRS
12712,M,32,M,MARRIED,LABOUR,30,MEDICAL,ONLINE,BELOW 5 YRS
60796,Y,34,M,SINGLE,LABOUR,28,MEDICAL,ONLINE,BELOW 5 YRS
71125,Q,40,M,MARRIED,LABOUR,30,MEDICAL,STO,BELOW 5 YRS
5769,M,35,M,MARRIED,LABOUR,30,INVESTMENT,ONLINE,BELOW 5 YRS
187812,Y,44,M,MARRIED,LABOUR,29,MEDICAL,ONLINE,BELOW 5 YRS
74661,Y,37,M,MARRIED,LABOUR,30,MEDICAL,ONLINE,BELOW 5 YRS
92921,Y,30,M,MARRIED,LABOUR,25,MEDICAL,ONLINE,BELOW 5 YRS
4684,M,27,M,MARRIED,LABOUR,30,MEDICAL,ONLINE,BELOW 5 YRS
10048,M,31,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
12713,M,39,M,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
21740,Q,55,M,MARRIED,MIDDLE,10,PROTECTION,ONLINE,BELOW 5 YRS
5344,M,37,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
18770,Y,35,M,MARRIED,MIDDLE,18,EDUCATION,STO,BELOW 5 YRS
5012,M,59,F,MARRIED,HIGHER,17,INVESTMENT,STO,BELOW 5 YRS
6659,M,41,M,MARRIED,HIGHER,17,EDUCATION,DIRECT PAY,BELOW 5 YRS
11379,Q,37,M,SINGLE,MIDDLE,24,PENSION,DIRECT PAY,BELOW 5 YRS
6771,M,35,F,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
128081,Y,37,M,MARRIED,HIGHER,16,EDUCATION,ONLINE,BELOW 5 YRS
100050,Y,45,M,MARRIED,HIGHER,30,INVESTMENT,STO,BELOW 5 YRS
5687,M,47,F,MARRIED,HIGHER,15,PENSION,ONLINE,BELOW 5 YRS
28790,Y,36,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
15500,M,57,F,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
75050,Y,37,M,MARRIED,HIGHER,30,INVESTMENT,ONLINE,BELOW 5 YRS
30035,Q,42,F,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
6076,M,37,M,MARRIED,MIDDLE,20,MEDICAL,STO,BELOW 5 YRS
5344,M,34,M,MARRIED,MIDDLE,30,MEDICAL,STO,BELOW 5 YRS
18770,Y,37,M,MARRIED,HIGHER,30,MEDICAL,STO,ABOVE 5 YRS
5012,M,30,M,MARRIED,MIDDLE,10,INVESTMENT,STO,ABOVE 5 YRS
6659,Q,27,M,MARRIED,MIDDLE,30,MEDICAL,STO,ABOVE 5 YRS
11379,M,31,M,MARRIED,MIDDLE,18,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
6771,M,39,F,MARRIED,HIGHER,17,PROTECTION,DIRECT PAY,ABOVE 5 YRS
128081,M,55,M,SINGLE,HIGHER,17,INVESTMENT,ONLINE,ABOVE 5 YRS
100050,M,37,F,SINGLE,MIDDLE,24,MEDICAL,ONLINE,ABOVE 5 YRS
5687,H,35,M,MARRIED,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
28790,M,59,M,MARRIED,HIGHER,16,MEDICAL,STO,ABOVE 5 YRS
15500,M,41,F,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
75050,M,37,M,MARRIED,HIGHER,15,MEDICAL,DIRECT PAY,ABOVE 5 YRS
30035,Y,35,M,SINGLE,HIGHER,30,PENSION,DIRECT PAY,ABOVE 5 YRS
6076,M,37,F,MARRIED,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
5841,M,45,M,MARRIED,MIDDLE,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
122463,Q,47,F,MARRIED,MIDDLE,15,MEDICAL,STO,ABOVE 5 YRS
20027,H,36,M,MARRIED,MIDDLE,20,MEDICAL,STO,BELOW 5 YRS
36014,Y,57,F,MARRIED,MIDDLE,30,MEDICAL,STO,BELOW 5 YRS
6013,M,37,M,MARRIED,HIGHER,25,INVESTMENT,ONLINE,ABOVE 5 YRS
5000,H,42,M,MARRIED,HIGHER,30,PENSION,DIRECT PAY,BELOW 5 YRS
10017,M,37,M,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
4127,M,34,M,MARRIED,HIGHER,30,PROTECTION,DIRECT PAY,ABOVE 5 YRS
82046,M,40,M,MARRIED,HIGHER,30,INVESTMENT,ONLINE,BELOW 5 YRS
9493,M,47,M,SINGLE,HIGHER,30,PROTECTION,DIRECT PAY,BELOW 5 YRS
6405,M,42,M,SINGLE,HIGHER,30,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
10632,M,39,F,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
39595,Q,37,F,SINGLE,HIGHER,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
6958,Q,24,M,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
3067,M,46,F,MARRIED,LOWER,17,PENSION,DIRECT PAY,ABOVE 5 YRS
24204,M,48,M,MARRIED,MIDDLE,22,MEDICAL,ONLINE,ABOVE 5 YRS
36970,M,30,F,MARRIED,HIGHER,30,EDUCATION,DIRECT PAY,BELOW 5 YRS
6188,M,32,M,SINGLE,HIGHER,15,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5012,M,27,M,SINGLE,LOWER,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
1307,M,25,F,MARRIED,LOWER,14,PENSION,DIRECT PAY,ABOVE 5 YRS
28157,M,35,F,SINGLE,LOWER,30,MEDICAL,STO,ABOVE 5 YRS
5572,M,31,M,SINGLE,LOWER,30,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
111291,Y,27,F,SINGLE,MIDDLE,15,MEDICAL,STO,BELOW 5 YRS
51727,Y,49,M,MARRIED,MIDDLE,30,MEDICAL,STO,ABOVE 5 YRS
8999,M,30,M,SINGLE,MIDDLE,30,MEDICAL,STO,ABOVE 5 YRS
3675,M,45,F,MARRIED,MIDDLE,30,INVESTMENT,ONLINE,ABOVE 5 YRS
2440,M,26,F,MARRIED,HIGHER,17,PENSION,DIRECT PAY,ABOVE 5 YRS
4270,M,38,M,MARRIED,MIDDLE,22,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1578,M,29,M,DIVORCED,MIDDLE,30,PROTECTION,DIRECT PAY,ABOVE 5 YRS
2383,M,29,M,WIDOW,MIDDLE,30,INVESTMENT,ONLINE,ABOVE 5 YRS
3155,M,28,F,SINGLE,HIGHER,27,PROTECTION,DIRECT PAY,ABOVE 5 YRS
3049,M,24,M,MARRIED,MIDDLE,16,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
2644,M,52,M,SINGLE,HIGHER,23,MEDICAL,STO,ABOVE 5 YRS
1006,M,33,F,SINGLE,MIDDLE,20,MEDICAL,DIRECT PAY,ABOVE 5 YRS
3598,Q,29,M,MARRIED,LOWER,20,MEDICAL,STO,ABOVE 5 YRS
99050,Y,40,F,SINGLE,MIDDLE,30,PENSION,STO,ABOVE 5 YRS
5064,M,53,M,SINGLE,HIGHER,30,MEDICAL,STO,ABOVE 5 YRS
5039,M,47,M,SINGLE,HIGHER,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
5012,M,57,M,SINGLE,HIGHER,20,MEDICAL,STO,ABOVE 5 YRS
2504,M,34,F,SINGLE,HIGHER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
52032,H,55,M,SINGLE,HIGHER,30,EDUCATION,STO,ABOVE 5 YRS
3008,M,36,F,SINGLE,HIGHER,20,MEDICAL,DIRECT PAY,ABOVE 5 YRS
1971,M,26,M,SINGLE,HIGHER,25,MEDICAL,STO,BELOW 5 YRS
5218,M,34,M,SINGLE,LOWER,15,MEDICAL,STO,BELOW 5 YRS
2345,M,31,F,SINGLE,MIDDLE,10,MEDICAL,DIRECT PAY,BELOW 5 YRS
5467,M,43,M,SINGLE,LOWER,30,MEDICAL,STO,BELOW 5 YRS
1232,M,37,M,MARRIED,LOWER,15,PROTECTION,STO,BELOW 5 YRS
2707,M,37,F,MARRIED,LOWER,15,MEDICAL,STO,BELOW 5 YRS
4195,M,36,M,MARRIED,LOWER,30,MEDICAL,STO,BELOW 5 YRS
5103,Q,41,M,SINGLE,MIDDLE,15,EDUCATION,STO,BELOW 5 YRS
1599,Y,34,M,SINGLE,MIDDLE,15,INVESTMENT,STO,BELOW 5 YRS
2032,M,28,M,SINGLE,LOWER,30,INVESTMENT,STO,BELOW 5 YRS
1185,M,35,M,SINGLE,HIGHER,30,PROTECTION,STO,ABOVE 5 YRS
2032,M,40,M,SINGLE,MIDDLE,30,EDUCATION,STO,ABOVE 5 YRS
28050,M,33,M,SINGLE,LOWER,25,PROTECTION,STO,BELOW 5 YRS
258878,H,61,M,SINGLE,HIGHER,20,INVESTMENT,STO,ABOVE 5 YRS
42053,M,37,M,SINGLE,LOWER,20,MEDICAL,STO,ABOVE 5 YRS
1565,M,33,M,SINGLE,HIGHER,20,INVESTMENT,STO,ABOVE 5 YRS
1138,M,39,M,MARRIED,MIDDLE,17,EDUCATION,STO,BELOW 5 YRS
1978,M,34,F,MARRIED,HIGHER,20,INVESTMENT,STO,ABOVE 5 YRS
13826,M,53,F,MARRIED,HIGHER,29,EDUCATION,STO,ABOVE 5 YRS
16510,M,36,M,MARRIED,HIGHER,22,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1665,M,39,F,MARRIED,MIDDLE,30,INVESTMENT,STO,ABOVE 5 YRS
2547,M,44,F,MARRIED,MIDDLE,20,EDUCATION,ONLINE,ABOVE 5 YRS
1678,M,39,F,MARRIED,LOWER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
120188,M,41,M,MARRIED,LOWER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
2147,M,48,F,MARRIED,MIDDLE,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
77823,M,54,M,MARRIED,HIGHER,14,EDUCATION,STO,ABOVE 5 YRS
2570,M,33,F,MARRIED,HIGHER,25,MEDICAL,STO,ABOVE 5 YRS
5302,Y,47,M,MARRIED,LOWER,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
2478,Y,40,M,MARRIED,HIGHER,12,MEDICAL,ONLINE,ABOVE 5 YRS
708,Y,57,M,MARRIED,HIGHER,22,MEDICAL,STO,BELOW 5 YRS
2222,M,33,M,MARRIED,HIGHER,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
8000,M,55,M,MARRIED,HIGHER,15,MEDICAL,STO,ABOVE 5 YRS
1453,M,39,M,MARRIED,HIGHER,15,MEDICAL,STO,ABOVE 5 YRS
1494,H,43,M,MARRIED,HIGHER,19,MEDICAL,CHEQUE,BELOW 5 YRS
1334,H,43,M,MARRIED,HIGHER,16,MEDICAL,DIRECT PAY,ABOVE 5 YRS
15000,M,46,M,WIDOW,HIGHER,13,MEDICAL,CHEQUE,BELOW 5 YRS
8345,M,46,M,SINGLE,LABOUR,15,MEDICAL,CHEQUE,BELOW 5 YRS
5000,M,46,M,MARRIED,HIGHER,20,MEDICAL,CHEQUE,BELOW 5 YRS
6110,M,46,M,MARRIED,HIGHER,15,MEDICAL,CHEQUE,BELOW 5 YRS
1678,M,49,M,MARRIED,HIGHER,15,MEDICAL,STO,BELOW 5 YRS
120188,H,40,M,MARRIED,LABOUR,19,MEDICAL,STO,BELOW 5 YRS
2147,Y,48,M,MARRIED,HIGHER,16,MEDICAL,STO,ABOVE 5 YRS
77823,Y,44,M,MARRIED,HIGHER,13,MEDICAL,ONLINE,BELOW 5 YRS
2570,Y,35,M,MARRIED,HIGHER,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
5302,Q,40,M,MARRIED,HIGHER,18,MEDICAL,STO,BELOW 5 YRS
2478,Q,34,M,WIDOW,HIGHER,20,MEDICAL,STO,BELOW 5 YRS
708,M,55,M,SINGLE,MIDDLE,24,INVESTMENT,STO,ABOVE 5 YRS
2222,M,40,M,MARRIED,MIDDLE,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
8000,M,29,M,MARRIED,LABOUR,15,INVESTMENT,STO,BELOW 5 YRS
1453,M,63,F,MARRIED,LABOUR,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1494,M,47,M,MARRIED,LABOUR,20,INVESTMENT,STO,BELOW 5 YRS
1334,M,49,F,MARRIED,MIDDLE,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
15000,M,39,F,MARRIED,HIGHER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
8345,M,34,M,MARRIED,MIDDLE,25,INVESTMENT,STO,BELOW 5 YRS
5000,M,40,M,MARRIED,MIDDLE,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
6110,Y,46,M,MARRIED,MIDDLE,17,EDUCATION,MATURITY TRANSFER,ABOVE 5 YRS
10000,H,46,M,MARRIED,MIDDLE,15,EDUCATION,OTHER,ABOVE 5 YRS
30000,M,50,M,DIVORCED,MIDDLE,16,EDUCATION,OTHER,ABOVE 5 YRS
40000,M,50,M,SINGLE,MIDDLE,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
40000,M,36,M,MARRIED,MIDDLE,31,EDUCATION,DIRECT PAY,BELOW 5 YRS
13382,H,46,F,SINGLE,MIDDLE,20,EDUCATION,STO,ABOVE 5 YRS
11964,M,63,F,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
3598,M,42,M,MARRIED,HIGHER,30,EDUCATION,ONLINE,ABOVE 5 YRS
5000,M,53,M,SINGLE,HIGHER,30,EDUCATION,STO,ABOVE 5 YRS
1521,M,54,F,MARRIED,MIDDLE,25,EDUCATION,STO,ABOVE 5 YRS
2686,M,37,M,MARRIED,MIDDLE,30,INVESTMENT,STO,ABOVE 5 YRS
40000,M,59,M,MARRIED,MIDDLE,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
13382,Q,58,M,MARRIED,LOWER,26,MEDICAL,STO,BELOW 5 YRS
11964,M,40,M,MARRIED,MIDDLE,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
3598,Q,39,M,MARRIED,MIDDLE,15,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5000,M,51,M,MARRIED,HIGHER,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5503,Q,49,M,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
5000,M,32,M,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
5000,M,60,F,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
10000,M,34,M,MARRIED,MIDDLE,20,EDUCATION,STO,ABOVE 5 YRS
1547,Q,57,F,MARRIED,LOWER,15,EDUCATION,ONLINE,ABOVE 5 YRS
5000,Q,52,M,MARRIED,HIGHER,15,PENSION,MATURITY TRANSFER,BELOW 5 YRS
5000,M,56,M,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
10000,M,60,M,MARRIED,MIDDLE,15,INVESTMENT,STO,BELOW 5 YRS
50000,M,62,M,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3080,M,59,M,MARRIED,MIDDLE,28,PROTECTION,DIRECT PAY,ABOVE 5 YRS
3147,Y,58,F,MARRIED,MIDDLE,20,PROTECTION,STO,ABOVE 5 YRS
1108,M,40,F,MARRIED,LABOUR,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1182,M,39,F,MARRIED,LOWER,20,PROTECTION,STO,ABOVE 5 YRS
1534,M,51,F,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
2019,M,49,M,MARRIED,LOWER,20,EDUCATION,MATURITY TRANSFER,ABOVE 5 YRS
1876,M,32,M,MARRIED,LOWER,20,INVESTMENT,MATURITY TRANSFER,BELOW 5 YRS
2874,M,60,M,MARRIED,LOWER,20,EDUCATION,MATURITY TRANSFER,BELOW 5 YRS
1521,M,34,M,MARRIED,LOWER,20,EDUCATION,STO,ABOVE 5 YRS
2686,Q,57,M,MARRIED,LOWER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
1252,M,52,M,SINGLE,LOWER,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
9207,Q,56,M,SINGLE,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
1000,M,60,M,SINGLE,MIDDLE,15,EDUCATION,DIRECT PAY,BELOW 5 YRS
7527,Q,62,M,SINGLE,MIDDLE,20,PENSION,DIRECT PAY,ABOVE 5 YRS
1069,M,47,M,SINGLE,MIDDLE,20,PENSION,STO,BELOW 5 YRS
1851,M,52,F,SINGLE,MIDDLE,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
3210,M,47,F,SINGLE,MIDDLE,20,PROTECTION,DIRECT PAY,ABOVE 5 YRS
2000,Q,61,M,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
3628,M,61,M,MARRIED,LOWER,15,PENSION,DIRECT PAY,ABOVE 5 YRS
2451,Q,55,M,MARRIED,LABOUR,30,PROTECTION,DIRECT PAY,ABOVE 5 YRS
1425,M,54,M,MARRIED,MIDDLE,15,PROTECTION,DIRECT PAY,ABOVE 5 YRS
1689,M,39,M,MARRIED,MIDDLE,25,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1006,M,59,M,MARRIED,LOWER,25,INVESTMENT,STO,BELOW 5 YRS
32874,Q,58,M,SINGLE,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
1068,Q,40,M,SINGLE,LOWER,20,EDUCATION,CASH,BELOW 5 YRS
1042,M,39,M,SINGLE,MIDDLE,15,EDUCATION,CASH,BELOW 5 YRS
5500,M,51,M,SINGLE,LOWER,25,MEDICAL,CASH,BELOW 5 YRS
52689,M,62,F,SINGLE,LABOUR,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
12812,M,47,M,SINGLE,HIGHER,25,MEDICAL,STO,BELOW 5 YRS
18050,Y,52,F,MARRIED,HIGHER,20,INVESTMENT,MATURITY TRANSFER,BELOW 5 YRS
3429,M,47,M,MARRIED,HIGHER,22,PENSION,CASH,BELOW 5 YRS
18050,M,61,M,MARRIED,LABOUR,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
144646,M,28,M,MARRIED,MIDDLE,25,MEDICAL,DIRECT PAY,BELOW 5 YRS
25418,M,26,M,MARRIED,LABOUR,20,MEDICAL,STO,BELOW 5 YRS
18050,M,36,M,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
18050,M,45,F,MARRIED,LABOUR,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
14090,M,38,F,MARRIED,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
7387,M,42,F,MARRIED,LABOUR,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
5197,M,36,M,MARRIED,LABOUR,18,MEDICAL,DIRECT PAY,BELOW 5 YRS
28240,M,23,F,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
500050,M,53,M,MARRIED,LABOUR,21,MEDICAL,OTHER,BELOW 5 YRS
12712,M,32,F,MARRIED,LABOUR,30,MEDICAL,OTHER,BELOW 5 YRS
60796,M,34,M,MARRIED,MIDDLE,28,MEDICAL,OTHER,BELOW 5 YRS
71125,M,40,M,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5769,M,35,M,MARRIED,LOWER,30,MEDICAL,ONLINE,ABOVE 5 YRS
52689,Y,44,M,MARRIED,MIDDLE,25,MEDICAL,ONLINE,ABOVE 5 YRS
12812,Y,37,F,MARRIED,LOWER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
18050,Y,30,F,DIVORCED,LABOUR,22,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3429,M,27,M,SINGLE,MIDDLE,20,INVESTMENT,CHEQUE,ABOVE 5 YRS
18050,M,31,M,MARRIED,LOWER,25,MEDICAL,ONLINE,BELOW 5 YRS
144646,M,39,M,MARRIED,LABOUR,20,MEDICAL,ONLINE,ABOVE 5 YRS
25418,Q,49,M,MARRIED,MIDDLE,15,MEDICAL,STO,BELOW 5 YRS
18050,M,37,M,SINGLE,HIGHER,15,MEDICAL,ONLINE,BELOW 5 YRS
18050,Y,41,M,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
14090,M,54,M,MARRIED,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
7387,M,32,M,MARRIED,HIGHER,18,MEDICAL,ONLINE,BELOW 5 YRS
5197,Q,34,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
28240,M,40,M,SINGLE,MIDDLE,21,MEDICAL,ONLINE,ABOVE 5 YRS
500050,Y,35,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
12712,Y,44,M,MARRIED,HIGHER,28,MEDICAL,ONLINE,ABOVE 5 YRS
60796,M,37,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
71125,Y,40,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
5769,M,35,M,SINGLE,HIGHER,29,MEDICAL,ONLINE,BELOW 5 YRS
187812,Y,44,M,MARRIED,HIGHER,30,PROTECTION,ONLINE,ABOVE 5 YRS
74661,Q,37,F,SINGLE,HIGHER,25,MEDICAL,DIRECT PAY,ABOVE 5 YRS
92921,M,30,M,SINGLE,HIGHER,30,EDUCATION,STO,BELOW 5 YRS
4684,M,27,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
10048,Y,31,M,MARRIED,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
12713,M,39,M,MARRIED,HIGHER,10,INVESTMENT,STO,BELOW 5 YRS
21740,Q,49,F,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
5344,M,37,M,MARRIED,MIDDLE,18,INVESTMENT,DIRECT PAY,BELOW 5 YRS
18770,M,41,M,MARRIED,MIDDLE,17,PROTECTION,STO,BELOW 5 YRS
5012,M,54,F,MARRIED,HIGHER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
6659,M,32,M,SINGLE,HIGHER,24,MEDICAL,STO,ABOVE 5 YRS
11379,H,34,F,SINGLE,HIGHER,30,MEDICAL,CHEQUE,ABOVE 5 YRS
6771,M,40,M,SINGLE,MIDDLE,16,MEDICAL,ONLINE,BELOW 5 YRS
128081,M,35,F,SINGLE,MIDDLE,15,PENSION,ONLINE,BELOW 5 YRS
15500,Y,44,M,MARRIED,MIDDLE,20,PENSION,ONLINE,ABOVE 5 YRS
75050,M,37,M,MARRIED,MIDDLE,30,PENSION,ONLINE,ABOVE 5 YRS
30035,Y,30,M,MARRIED,MIDDLE,25,PENSION,ONLINE,ABOVE 5 YRS
6076,Q,27,M,MARRIED,HIGHER,30,PENSION,STO,ABOVE 5 YRS
5841,M,31,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
122463,M,39,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
20027,Y,49,M,SINGLE,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
36014,M,37,F,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
6013,Q,35,M,SINGLE,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
5000,M,59,F,SINGLE,HIGHER,30,PROTECTION,ONLINE,BELOW 5 YRS
10017,M,39,F,MARRIED,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
4127,M,37,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
82046,M,29,M,SINGLE,MIDDLE,26,MEDICAL,ONLINE,BELOW 5 YRS
9493,H,37,M,MARRIED,MIDDLE,17,MEDICAL,ONLINE,BELOW 5 YRS
6405,M,44,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
10632,M,40,M,DIVORCED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
39595,M,47,F,MARRIED,MIDDLE,20,PENSION,ONLINE,BELOW 5 YRS
6958,Y,42,F,MARRIED,MIDDLE,27,MEDICAL,STO,BELOW 5 YRS
3067,M,39,M,SINGLE,MIDDLE,28,INVESTMENT,DIRECT PAY,BELOW 5 YRS
24204,M,37,F,MARRIED,MIDDLE,22,MEDICAL,DIRECT PAY,BELOW 5 YRS
36970,Q,24,M,SINGLE,HIGHER,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
38919,H,46,M,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
5012,Y,48,F,SINGLE,MIDDLE,14,INVESTMENT,DIRECT PAY,BELOW 5 YRS
5984,M,31,F,MARRIED,HIGHER,30,PENSION,STO,BELOW 5 YRS
5572,H,27,M,MARRIED,MIDDLE,30,INVESTMENT,STO,ABOVE 5 YRS
1221278,M,25,M,MARRIED,HIGHER,15,PROTECTION,STO,ABOVE 5 YRS
51727,M,35,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
8999,M,31,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3675,M,27,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
2440,M,49,M,MARRIED,LOWER,17,INVESTMENT,STO,BELOW 5 YRS
4270,M,53,F,MARRIED,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
1578,M,47,F,MARRIED,LOWER,30,INVESTMENT,STO,BELOW 5 YRS
2383,M,57,F,SINGLE,HIGHER,20,INVESTMENT,ONLINE,BELOW 5 YRS
3155,M,34,F,MARRIED,MIDDLE,25,INVESTMENT,DIRECT PAY,BELOW 5 YRS
3049,M,55,F,MARRIED,LOWER,15,INVESTMENT,STO,ABOVE 5 YRS
2644,M,36,F,MARRIED,LOWER,10,INVESTMENT,CASH,ABOVE 5 YRS
1006,M,26,M,MARRIED,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
3598,Q,34,F,MARRIED,HIGHER,15,INVESTMENT,CASH,BELOW 5 YRS
99050,Y,31,M,MARRIED,LOWER,15,INVESTMENT,CASH,ABOVE 5 YRS
5064,M,29,M,MARRIED,LOWER,30,INVESTMENT,CASH,BELOW 5 YRS
5039,M,28,F,MARRIED,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
5012,M,24,F,SINGLE,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
2504,M,52,F,MARRIED,LOWER,25,INVESTMENT,CASH,ABOVE 5 YRS
52032,H,33,F,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3008,M,29,F,SINGLE,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1971,M,40,F,SINGLE,LOWER,20,INVESTMENT,STO,ABOVE 5 YRS
5218,M,53,F,MARRIED,HIGHER,17,EDUCATION,ONLINE,BELOW 5 YRS
2345,M,47,F,MARRIED,LOWER,20,EDUCATION,STO,BELOW 5 YRS
5467,M,57,F,SINGLE,LOWER,29,EDUCATION,CHEQUE,BELOW 5 YRS
