PREMIUM(Rs),MODE,AGE,GENDER,M/ STATUS,DESIGNATION TYPE,TERM,PLAN TYPE,PAYMENT METHOD,AGENT EXPERIENCE
1425,M,54,M,MARRIED,MIDDLE,15,PROTECTION,DIRECT PAY,ABOVE 5 YRS
1689,M,39,M,MARRIED,MIDDLE,25,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1006,M,59,M,MARRIED,LOWER,25,INVESTMENT,STO,BELOW 5 YRS
32874,Q,58,M,SINGLE,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
1068,Q,40,M,SINGLE,LOWER,20,EDUCATION,CASH,BELOW 5 YRS
1042,M,39,M,SINGLE,MIDDLE,15,EDUCATION,CASH,BELOW 5 YRS
5500,M,51,M,SINGLE,LOWER,25,MEDICAL,CASH,BELOW 5 YRS
52689,M,62,F,SINGLE,LABOUR,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
12812,M,47,M,SINGLE,HIGHER,25,MEDICAL,STO,BELOW 5 YRS
18050,Y,52,F,MARRIED,HIGHER,20,INVESTMENT,MATURITY TRANSFER,BELOW 5 YRS
3429,M,47,M,MARRIED,HIGHER,22,PENSION,CASH,BELOW 5 YRS
18050,M,61,M,MARRIED,LABOUR,20,INVESTMENT,DIRECT PAY,BELOW 5 YRS
144646,M,28,M,MARRIED,MIDDLE,25,MEDICAL,DIRECT PAY,BELOW 5 YRS
25418,M,26,M,MARRIED,LABOUR,20,MEDICAL,STO,BELOW 5 YRS
18050,M,36,M,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
18050,M,45,F,MARRIED,LABOUR,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
14090,M,38,F,MARRIED,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
7387,M,42,F,MARRIED,LABOUR,30,MEDICAL,DIRECT PAY,BELOW 5 YRS
5197,M,36,M,MARRIED,LABOUR,18,MEDICAL,DIRECT PAY,BELOW 5 YRS
28240,M,23,F,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
500050,M,53,M,MARRIED,LABOUR,21,MEDICAL,OTHER,BELOW 5 YRS
12712,M,32,F,MARRIED,LABOUR,30,MEDICAL,OTHER,BELOW 5 YRS
60796,M,34,M,MARRIED,MIDDLE,28,MEDICAL,OTHER,BELOW 5 YRS
71125,M,40,M,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5769,M,35,M,MARRIED,LOWER,30,MEDICAL,ONLINE,ABOVE 5 YRS
52689,Y,44,M,MARRIED,MIDDLE,25,MEDICAL,ONLINE,ABOVE 5 YRS
12812,Y,37,F,MARRIED,LOWER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
18050,Y,30,F,DIVORCED,LABOUR,22,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3429,M,27,M,SINGLE,MIDDLE,20,INVESTMENT,CHEQUE,ABOVE 5 YRS
18050,M,31,M,MARRIED,LOWER,25,MEDICAL,ONLINE,BELOW 5 YRS
144646,M,39,M,MARRIED,LABOUR,20,MEDICAL,ONLINE,ABOVE 5 YRS
25418,Q,49,M,MARRIED,MIDDLE,15,MEDICAL,STO,BELOW 5 YRS
18050,M,37,M,SINGLE,HIGHER,15,MEDICAL,ONLINE,BELOW 5 YRS
18050,Y,41,M,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
14090,M,54,M,MARRIED,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
7387,M,32,M,MARRIED,HIGHER,18,MEDICAL,ONLINE,BELOW 5 YRS
5197,Q,34,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
28240,M,40,M,SINGLE,MIDDLE,21,MEDICAL,ONLINE,ABOVE 5 YRS
500050,Y,35,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
12712,Y,44,M,MARRIED,HIGHER,28,MEDICAL,ONLINE,ABOVE 5 YRS
60796,M,37,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
71125,Y,40,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
5769,M,35,M,SINGLE,HIGHER,29,MEDICAL,ONLINE,BELOW 5 YRS
187812,Y,44,M,MARRIED,HIGHER,30,PROTECTION,ONLINE,ABOVE 5 YRS
74661,Q,37,F,SINGLE,HIGHER,25,MEDICAL,DIRECT PAY,ABOVE 5 YRS
92921,M,30,M,SINGLE,HIGHER,30,EDUCATION,STO,BELOW 5 YRS
4684,M,27,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
10048,Y,31,M,MARRIED,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
12713,M,39,M,MARRIED,HIGHER,10,INVESTMENT,STO,BELOW 5 YRS
21740,Q,49,F,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
5344,M,37,M,MARRIED,MIDDLE,18,INVESTMENT,DIRECT PAY,BELOW 5 YRS
58770,M,41,M,MARRIED,MIDDLE,17,PROTECTION,STO,BELOW 5 YRS
58771,M,54,F,MARRIED,HIGHER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
58772,M,32,M,SINGLE,HIGHER,24,MEDICAL,STO,ABOVE 5 YRS
58773,H,34,F,SINGLE,HIGHER,30,MEDICAL,CHEQUE,ABOVE 5 YRS
58774,M,40,M,SINGLE,MIDDLE,16,MEDICAL,ONLINE,BELOW 5 YRS
58775,M,35,F,SINGLE,MIDDLE,15,PENSION,ONLINE,BELOW 5 YRS
58776,Y,44,M,MARRIED,MIDDLE,20,PENSION,ONLINE,ABOVE 5 YRS
75050,M,37,M,MARRIED,MIDDLE,30,PENSION,ONLINE,ABOVE 5 YRS
30035,Y,30,M,MARRIED,MIDDLE,25,PENSION,ONLINE,ABOVE 5 YRS
6076,Q,27,M,MARRIED,HIGHER,30,PENSION,STO,ABOVE 5 YRS
5841,M,31,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
122463,M,39,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
20027,Y,49,M,SINGLE,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
36014,M,37,F,MARRIED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
6013,Q,35,M,SINGLE,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
5000,M,59,F,SINGLE,HIGHER,30,PROTECTION,ONLINE,BELOW 5 YRS
10017,M,39,F,MARRIED,MIDDLE,30,INVESTMENT,ONLINE,BELOW 5 YRS
4127,M,37,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
82046,M,29,M,SINGLE,MIDDLE,26,MEDICAL,ONLINE,BELOW 5 YRS
9493,H,37,M,MARRIED,MIDDLE,17,MEDICAL,ONLINE,BELOW 5 YRS
6405,M,44,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
10632,M,40,M,DIVORCED,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
10633,M,47,F,MARRIED,MIDDLE,20,PENSION,ONLINE,BELOW 5 YRS
10634,Y,42,F,MARRIED,MIDDLE,27,MEDICAL,STO,BELOW 5 YRS
10635,M,39,M,SINGLE,MIDDLE,28,INVESTMENT,DIRECT PAY,BELOW 5 YRS
10636,M,37,F,MARRIED,MIDDLE,22,MEDICAL,DIRECT PAY,BELOW 5 YRS
36970,Q,24,M,SINGLE,HIGHER,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
38919,H,46,M,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
5012,Y,48,F,SINGLE,MIDDLE,14,INVESTMENT,DIRECT PAY,BELOW 5 YRS
5984,M,31,F,MARRIED,HIGHER,30,PENSION,STO,BELOW 5 YRS
5572,H,27,M,MARRIED,MIDDLE,30,INVESTMENT,STO,ABOVE 5 YRS
5573,M,25,M,MARRIED,HIGHER,15,PROTECTION,STO,ABOVE 5 YRS
5574,M,35,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,ABOVE 5 YRS
5575,M,31,F,MARRIED,HIGHER,30,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5576,M,27,M,SINGLE,MIDDLE,30,MEDICAL,ONLINE,ABOVE 5 YRS
5577,M,49,M,MARRIED,LOWER,17,INVESTMENT,STO,BELOW 5 YRS
5578,M,53,F,MARRIED,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
1578,M,47,F,MARRIED,LOWER,30,INVESTMENT,STO,BELOW 5 YRS
2383,M,57,F,SINGLE,HIGHER,20,INVESTMENT,ONLINE,BELOW 5 YRS
3155,M,34,F,MARRIED,MIDDLE,25,INVESTMENT,DIRECT PAY,BELOW 5 YRS
3049,M,55,F,MARRIED,LOWER,15,INVESTMENT,STO,ABOVE 5 YRS
2644,M,36,F,MARRIED,LOWER,10,INVESTMENT,CASH,ABOVE 5 YRS
1006,M,26,M,MARRIED,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
3598,Q,34,F,MARRIED,HIGHER,15,INVESTMENT,CASH,BELOW 5 YRS
99050,Y,31,M,MARRIED,LOWER,15,INVESTMENT,CASH,ABOVE 5 YRS
5064,M,29,M,MARRIED,LOWER,30,INVESTMENT,CASH,BELOW 5 YRS
5039,M,28,F,MARRIED,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
5012,M,24,F,SINGLE,LOWER,30,INVESTMENT,CASH,ABOVE 5 YRS
2504,M,52,F,MARRIED,LOWER,25,INVESTMENT,CASH,ABOVE 5 YRS
52032,H,33,F,MARRIED,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
3008,M,29,F,SINGLE,LOWER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1971,M,40,F,SINGLE,LOWER,20,INVESTMENT,STO,ABOVE 5 YRS
5218,M,53,F,MARRIED,HIGHER,17,EDUCATION,ONLINE,BELOW 5 YRS
2345,M,47,F,MARRIED,LOWER,20,EDUCATION,STO,BELOW 5 YRS
3465,M,57,F,SINGLE,LOWER,29,EDUCATION,CHEQUE,BELOW 5 YRS
3466,M,34,M,SINGLE,LOWER,22,EDUCATION,STO,ABOVE 5 YRS
3467,M,55,F,SINGLE,HIGHER,30,EDUCATION,STO,BELOW 5 YRS
3468,M,36,F,MARRIED,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
3469,M,26,M,SINGLE,LOWER,20,INVESTMENT,STO,ABOVE 5 YRS
3470,M,34,F,MARRIED,LOWER,17,INVESTMENT,ONLINE,BELOW 5 YRS
3471,M,31,F,MARRIED,LOWER,20,INVESTMENT,ONLINE,BELOW 5 YRS
3472,M,43,F,MARRIED,LOWER,14,INVESTMENT,DIRECT PAY,BELOW 5 YRS
2032,M,37,M,MARRIED,HIGHER,25,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
28050,Y,37,F,MARRIED,LOWER,15,INVESTMENT,STO,BELOW 5 YRS
78945,Y,36,M,MARRIED,LOWER,12,PROTECTION,ONLINE,BELOW 5 YRS
78946,Y,44,F,MARRIED,LOWER,22,EDUCATION,DIRECT PAY,ABOVE 5 YRS
78947,M,37,M,SINGLE,MIDDLE,20,PROTECTION,STO,BELOW 5 YRS
78948,M,55,M,MARRIED,MIDDLE,15,INVESTMENT,DIRECT PAY,BELOW 5 YRS
78949,M,39,M,MARRIED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
78950,H,43,M,SINGLE,MIDDLE,19,EDUCATION,STO,BELOW 5 YRS
78951,H,43,M,SINGLE,MIDDLE,16,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1665,M,46,M,SINGLE,MIDDLE,13,EDUCATION,ONLINE,BELOW 5 YRS
2547,M,46,M,MARRIED,MIDDLE,15,EDUCATION,STO,BELOW 5 YRS
1678,M,46,M,SINGLE,MIDDLE,18,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
154752,H,49,M,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
2147,M,40,M,MARRIED,LABOUR,24,INVESTMENT,STO,BELOW 5 YRS
64520,H,48,M,MARRIED,HIGHER,20,EDUCATION,CHEQUE,BELOW 5 YRS
64521,M,44,M,MARRIED,HIGHER,15,EDUCATION,CHEQUE,ABOVE 5 YRS
64522,M,35,M,MARRIED,MIDDLE,20,PROTECTION,CHEQUE,BELOW 5 YRS
64523,M,40,M,MARRIED,HIGHER,15,INVESTMENT,CHEQUE,BELOW 5 YRS
64524,M,34,M,MARRIED,LOWER,15,EDUCATION,CHEQUE,ABOVE 5 YRS
64525,M,55,F,MARRIED,MIDDLE,19,EDUCATION,CHEQUE,BELOW 5 YRS
42053,M,40,M,SINGLE,MIDDLE,16,EDUCATION,STO,ABOVE 5 YRS
1565,M,29,F,MARRIED,LABOUR,13,EDUCATION,STO,BELOW 5 YRS
1138,Y,63,F,SINGLE,LABOUR,15,EDUCATION,STO,ABOVE 5 YRS
1978,M,47,M,MARRIED,LABOUR,18,EDUCATION,ONLINE,ABOVE 5 YRS
13826,M,49,M,MARRIED,MIDDLE,20,PROTECTION,DIRECT PAY,ABOVE 5 YRS
16510,Q,39,M,SINGLE,HIGHER,24,INVESTMENT,STO,ABOVE 5 YRS
1665,M,34,M,SINGLE,MIDDLE,20,INVESTMENT,STO,BELOW 5 YRS
2547,M,40,M,SINGLE,HIGHER,15,EDUCATION,STO,BELOW 5 YRS
1678,M,46,M,DIVORCED,LOWER,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
454752,H,46,M,SINGLE,HIGHER,20,EDUCATION,MATURITY TRANSFER,BELOW 5 YRS
2147,Y,50,F,SINGLE,MIDDLE,20,INVESTMENT,OTHER,BELOW 5 YRS
77823,Y,50,F,SINGLE,MIDDLE,20,INVESTMENT,OTHER,BELOW 5 YRS
2570,M,36,M,MARRIED,MIDDLE,25,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
5302,M,47,M,SINGLE,LOWER,20,INVESTMENT,STO,ABOVE 5 YRS
2478,M,49,F,DIVORCED,LOWER,17,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
708,M,39,M,SINGLE,LOWER,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
2222,M,34,F,SINGLE,LOWER,20,INVESTMENT,STO,BELOW 5 YRS
8000,Y,40,F,MARRIED,LOWER,17,INVESTMENT,DIRECT PAY,BELOW 5 YRS
1453,M,46,M,SINGLE,MIDDLE,15,EDUCATION,MATURITY TRANSFER,ABOVE 5 YRS
1494,M,46,M,SINGLE,LABOUR,16,EDUCATION,OTHER,ABOVE 5 YRS
1334,Q,50,M,SINGLE,MIDDLE,20,INVESTMENT,OTHER,BELOW 5 YRS
15000,M,50,M,SINGLE,LABOUR,31,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
8345,M,36,M,MARRIED,MIDDLE,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
5000,M,46,M,SINGLE,LABOUR,15,INVESTMENT,STO,ABOVE 5 YRS
45002,H,63,M,SINGLE,LABOUR,30,INVESTMENT,DIRECT PAY,BELOW 5 YRS
45003,Y,42,F,MARRIED,LOWER,30,INVESTMENT,ONLINE,ABOVE 5 YRS
45004,Y,53,F,MARRIED,LOWER,25,INVESTMENT,STO,BELOW 5 YRS
45005,Y,54,M,MARRIED,LABOUR,30,PROTECTION,STO,ABOVE 5 YRS
45006,Q,37,M,SINGLE,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
3598,Q,37,F,MARRIED,MIDDLE,15,MEDICAL,DIRECT PAY,BELOW 5 YRS
7852,M,39,M,MARRIED,MIDDLE,24,MEDICAL,STO,ABOVE 5 YRS
7853,M,46,M,SINGLE,MIDDLE,15,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
7854,M,48,M,MARRIED,MIDDLE,27,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
7855,M,52,M,MARRIED,MIDDLE,34,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
7856,M,41,M,MARRIED,MIDDLE,27,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
1547,M,62,M,MARRIED,MIDDLE,20,PROTECTION,DIRECT PAY,ABOVE 5 YRS
5000,M,46,M,MARRIED,MIDDLE,20,INVESTMENT,STO,ABOVE 5 YRS
5000,M,52,F,DIVORCED,HIGHER,28,INVESTMENT,DIRECT PAY,BELOW 5 YRS
10000,M,36,F,SINGLE,HIGHER,20,INVESTMENT,ONLINE,ABOVE 5 YRS
456402,Y,34,M,MARRIED,HIGHER,26,INVESTMENT,STO,BELOW 5 YRS
3080,H,55,M,SINGLE,HIGHER,15,EDUCATION,STO,ABOVE 5 YRS
3147,M,61,F,MARRIED,HIGHER,15,EDUCATION,STO,BELOW 5 YRS
1108,M,55,M,MARRIED,HIGHER,15,PENSION,DIRECT PAY,ABOVE 5 YRS
1182,M,54,M,MARRIED,HIGHER,20,INVESTMENT,STO,BELOW 5 YRS
45689,M,39,M,MARRIED,HIGHER,15,INVESTMENT,STO,ABOVE 5 YRS
3628,M,55,M,MARRIED,LABOUR,15,INVESTMENT,STO,ABOVE 5 YRS
2451,H,61,M,MARRIED,LABOUR,20,INVESTMENT,STO,ABOVE 5 YRS
1425,M,55,M,MARRIED,LABOUR,15,PROTECTION,STO,BELOW 5 YRS
1689,M,54,M,MARRIED,LABOUR,20,INVESTMENT,STO,BELOW 5 YRS
1006,M,39,M,SINGLE,LABOUR,28,INVESTMENT,STO,BELOW 5 YRS
32874,M,59,M,MARRIED,LOWER,20,INVESTMENT,STO,ABOVE 5 YRS
1068,M,58,M,MARRIED,LOWER,20,INVESTMENT,STO,BELOW 5 YRS
1042,M,40,M,MARRIED,LOWER,20,EDUCATION,STO,ABOVE 5 YRS
2355,Q,39,M,SINGLE,LOWER,20,EDUCATION,STO,ABOVE 5 YRS
7852,M,51,M,MARRIED,LOWER,20,PENSION,STO,ABOVE 5 YRS
4521,Q,49,M,SINGLE,LOWER,20,INVESTMENT,STO,BELOW 5 YRS
4587,M,32,M,MARRIED,MIDDLE,15,INVESTMENT,STO,ABOVE 5 YRS
17754,Q,60,F,MARRIED,LABOUR,20,INVESTMENT,STO,ABOVE 5 YRS
8907,M,34,M,MARRIED,MIDDLE,20,PROTECTION,STO,ABOVE 5 YRS
8908,M,57,F,MARRIED,LABOUR,15,PROTECTION,STO,ABOVE 5 YRS
8909,M,52,M,MARRIED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
8910,Q,56,M,MARRIED,LABOUR,15,EDUCATION,STO,ABOVE 5 YRS
8911,Q,60,M,MARRIED,LABOUR,20,EDUCATION,STO,ABOVE 5 YRS
8912,M,62,M,MARRIED,LOWER,20,EDUCATION,STO,ABOVE 5 YRS
8913,M,47,M,MARRIED,LOWER,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
8914,M,52,F,MARRIED,LABOUR,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
8915,M,47,F,MARRIED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
8916,Y,61,F,MARRIED,MIDDLE,15,EDUCATION,DIRECT PAY,ABOVE 5 YRS
8917,M,61,F,MARRIED,MIDDLE,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1425,M,55,M,DIVORCED,MIDDLE,15,EDUCATION,STO,ABOVE 5 YRS
1689,M,54,M,MARRIED,MIDDLE,20,EDUCATION,DIRECT PAY,ABOVE 5 YRS
1006,M,39,M,SINGLE,MIDDLE,25,PENSION,DIRECT PAY,ABOVE 5 YRS
25620,M,59,M,SINGLE,MIDDLE,20,PENSION,DIRECT PAY,ABOVE 5 YRS
25621,M,58,M,SINGLE,MIDDLE,20,PROTECTION,DIRECT PAY,ABOVE 5 YRS
25622,Q,40,M,SINGLE,MIDDLE,20,PROTECTION,STO,ABOVE 5 YRS
25623,M,59,M,MARRIED,HIGHER,15,PROTECTION,DIRECT PAY,ABOVE 5 YRS
25624,M,58,M,SINGLE,HIGHER,20,EDUCATION,STO,BELOW 5 YRS
25625,M,40,M,SINGLE,HIGHER,28,PROTECTION,DIRECT PAY,ABOVE 5 YRS
25626,Q,39,M,SINGLE,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
25627,Q,51,M,SINGLE,HIGHER,20,EDUCATION,STO,BELOW 5 YRS
25628,M,49,M,SINGLE,HIGHER,20,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
25629,M,32,M,MARRIED,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
25630,M,60,F,MARRIED,HIGHER,20,EDUCATION,STO,ABOVE 5 YRS
25631,M,34,M,SINGLE,LABOUR,20,EDUCATION,OTHER,BELOW 5 YRS
25632,Y,57,F,MARRIED,LABOUR,20,INVESTMENT,OTHER,ABOVE 5 YRS
1068,M,52,M,MARRIED,MIDDLE,25,EDUCATION,OTHER,ABOVE 5 YRS
1042,M,56,M,MARRIED,MIDDLE,30,EDUCATION,DIRECT PAY,BELOW 5 YRS
5500,M,60,M,SINGLE,LOWER,15,PENSION,ONLINE,BELOW 5 YRS
52689,H,62,M,MARRIED,MIDDLE,25,PENSION,ONLINE,BELOW 5 YRS
12812,M,47,M,SINGLE,LOWER,25,PROTECTION,ONLINE,BELOW 5 YRS
18050,Y,52,F,SINGLE,LABOUR,20,PROTECTION,ONLINE,BELOW 5 YRS
3429,M,47,F,MARRIED,LABOUR,20,EDUCATION,STO,BELOW 5 YRS
18050,Y,61,F,SINGLE,LABOUR,15,INVESTMENT,ONLINE,BELOW 5 YRS
144646,Y,28,M,MARRIED,LABOUR,25,INVESTMENT,DIRECT PAY,BELOW 5 YRS
25418,Y,26,F,MARRIED,LABOUR,30,EDUCATION,STO,BELOW 5 YRS
18050,Y,36,M,MARRIED,LABOUR,25,EDUCATION,STO,BELOW 5 YRS
7898050,Y,45,F,MARRIED,LABOUR,20,MEDICAL,DIRECT PAY,BELOW 5 YRS
14090,Q,38,M,SINGLE,LABOUR,22,MEDICAL,ONLINE,BELOW 5 YRS
7387,M,42,M,SINGLE,MIDDLE,20,MEDICAL,STO,BELOW 5 YRS
5197,M,36,M,SINGLE,HIGHER,25,INVESTMENT,ONLINE,BELOW 5 YRS
28240,Q,23,M,SINGLE,MIDDLE,20,PENSION,DIRECT PAY,BELOW 5 YRS
500050,M,53,F,SINGLE,MIDDLE,15,INVESTMENT,CHEQUE,BELOW 5 YRS
12712,Y,42,F,SINGLE,MIDDLE,15,MEDICAL,ONLINE,BELOW 5 YRS
60796,M,59,M,SINGLE,HIGHER,30,MEDICAL,ONLINE,BELOW 5 YRS
71125,M,53,M,SINGLE,MIDDLE,30,INVESTMENT,STO,BELOW 5 YRS
5769,Q,42,M,MARRIED,LABOUR,18,INVESTMENT,ONLINE,BELOW 5 YRS
6771,M,37,F,SINGLE,LOWER,30,PROTECTION,ONLINE,ABOVE 5 YRS
128081,Y,21,M,SINGLE,MIDDLE,21,EDUCATION,ONLINE,BELOW 5 YRS
100050,Y,31,M,MARRIED,MIDDLE,30,PROTECTION,STO,BELOW 5 YRS
5687,M,41,M,SINGLE,HIGHER,28,PROTECTION,ONLINE,ABOVE 5 YRS
28790,Y,54,M,MARRIED,HIGHER,30,EDUCATION,ONLINE,BELOW 5 YRS
15500,M,32,M,MARRIED,HIGHER,30,PROTECTION,STO,ABOVE 5 YRS
75050,Y,34,M,MARRIED,HIGHER,29,PENSION,STO,ABOVE 5 YRS
30035,Q,40,M,MARRIED,MIDDLE,30,PENSION,DIRECT PAY,ABOVE 5 YRS
6076,M,35,M,MARRIED,MIDDLE,25,MEDICAL,DIRECT PAY,BELOW 5 YRS
5841,M,44,M,MARRIED,MIDDLE,30,PENSION,ONLINE,ABOVE 5 YRS
322463,Y,37,M,SINGLE,HIGHER,30,EDUCATION,ONLINE,ABOVE 5 YRS
20027,M,30,M,MARRIED,HIGHER,30,PENSION,STO,ABOVE 5 YRS
36014,Q,27,M,MARRIED,MIDDLE,10,EDUCATION,ONLINE,ABOVE 5 YRS
6013,M,31,M,SINGLE,MIDDLE,30,EDUCATION,ONLINE,BELOW 5 YRS
5000,M,39,M,SINGLE,HIGHER,18,MEDICAL,STO,BELOW 5 YRS
10017,M,55,M,SINGLE,MIDDLE,17,EDUCATION,ONLINE,ABOVE 5 YRS
4127,M,37,F,SINGLE,LABOUR,30,EDUCATION,DIRECT PAY,BELOW 5 YRS
82046,H,35,M,MARRIED,HIGHER,17,MEDICAL,STO,ABOVE 5 YRS
9493,M,59,F,SINGLE,HIGHER,24,INVESTMENT,DIRECT PAY,ABOVE 5 YRS
6405,M,41,F,MARRIED,HIGHER,30,MEDICAL,STO,ABOVE 5 YRS
10632,M,37,F,MARRIED,HIGHER,16,EDUCATION,CHEQUE,BELOW 5 YRS
39595,Y,35,M,MARRIED,LOWER,30,MEDICAL,ONLINE,ABOVE 5 YRS
6958,M,37,M,MARRIED,LOWER,15,INVESTMENT,STO,BELOW 5 YRS
3067,M,45,M,SINGLE,LOWER,30,EDUCATION,ONLINE,BELOW 5 YRS
24204,Q,47,M,SINGLE,LOWER,20,MEDICAL,STO,BELOW 5 YRS
36970,Q,36,M,SINGLE,LABOUR,30,INVESTMENT,STO,BELOW 5 YRS
38919,M,57,M,MARRIED,MIDDLE,15,PROTECTION,STO,BELOW 5 YRS
3845,M,37,M,SINGLE,MIDDLE,20,PROTECTION,STO,ABOVE 5 YRS
28790,Y,42,M,MARRIED,MIDDLE,30,MEDICAL,CASH,ABOVE 5 YRS
15500,M,37,M,MARRIED,HIGHER,25,PROTECTION,DIRECT PAY,BELOW 5 YRS
75050,Q,32,F,MARRIED,HIGHER,30,EDUCATION,CASH,ABOVE 5 YRS
30035,M,48,M,MARRIED,MIDDLE,30,EDUCATION,DIRECT PAY,ABOVE 5 YRS
6076,M,51,F,SINGLE,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5841,M,26,F,SINGLE,MIDDLE,30,MEDICAL,ONLINE,BELOW 5 YRS
122463,M,27,M,MARRIED,HIGHER,26,MEDICAL,ONLINE,ABOVE 5 YRS
20027,H,25,M,SINGLE,HIGHER,17,EDUCATION,ONLINE,ABOVE 5 YRS
36014,M,35,M,SINGLE,MIDDLE,30,MEDICAL,STO,ABOVE 5 YRS
6013,M,31,M,MARRIED,MIDDLE,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
5000,M,27,M,DIVORCED,HIGHER,20,EDUCATION,DIRECT PAY,BELOW 5 YRS
10017,Y,49,F,MARRIED,MIDDLE,27,MEDICAL,DIRECT PAY,BELOW 5 YRS
4127,M,30,F,SINGLE,LABOUR,28,INVESTMENT,STO,ABOVE 5 YRS
82046,M,45,M,MARRIED,HIGHER,22,PROTECTION,DIRECT PAY,BELOW 5 YRS
9493,Q,26,F,SINGLE,HIGHER,15,PROTECTION,STO,BELOW 5 YRS
6405,H,38,M,MARRIED,HIGHER,30,MEDICAL,STO,BELOW 5 YRS
10632,Y,29,M,MARRIED,HIGHER,14,PROTECTION,STO,BELOW 5 YRS
39595,M,29,F,MARRIED,LOWER,30,PROTECTION,ONLINE,BELOW 5 YRS
6958,H,28,F,MARRIED,LOWER,30,MEDICAL,DIRECT PAY,ABOVE 5 YRS
3067,M,24,M,SINGLE,LOWER,15,PROTECTION,DIRECT PAY,BELOW 5 YRS
12532,M,27,M,SINGLE,LOWER,30,PENSION,DIRECT PAY,BELOW 5 YRS
36970,M,33,M,MARRIED,LABOUR,30,PENSION,ONLINE,BELOW 5 YRS
12524,M,29,F,SINGLE,MIDDLE,30,PENSION,DIRECT PAY,ABOVE 5 YRS
